"COUNTRY","REGION","GHO","probability","gho_country_count","disease_on_world_count","code","name"
"1243","SAU","EMR","WHS3_41",0.0504310059071803,3,9924,"WHS3_41","Diphtheria"
"1244","SAU","EMR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"1245","SAU","EMR","WHS3_43",0.00587534368312794,14,397519,"WHS3_43","Pertussis"
"1246","SAU","EMR","WHS3_45",0.00621744502603069,26,697629,"WHS3_45","Leprosy"
"1247","SAU","EMR","WHS3_46",0.243102867152082,51,34998,"WHS3_46","Total tetanus"
"1248","SAU","EMR","WHS3_48",0.000396741990690068,156,65596333,"WHS3_48","Malaria"
"1249","SAU","EMR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1250","SAU","EMR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1251","SAU","EMR","WHS3_53",0.0687183812812416,774,1879019,"WHS3_53","Mumps"
"1252","SAU","EMR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"1253","SAU","EMR","WHS3_56",0.337216394105304,28,13852,"WHS3_56","Neonatal tetanus"
"1254","SAU","EMR","WHS3_57",0.0251427314060028,47,311852,"WHS3_57","Rubella"
"1255","SAU","EMR","WHS3_62",0.143503180572862,778,904443,"WHS3_62","Measles"
"1256","SDN","EMR","TB_tot_newrel",0.0251122893307149,71480,17321691,"TB_tot_newrel","Tuberculosis"
"1257","SDN","EMR","WHS3_40",0.102646985574239,13681,811080,"WHS3_40","Colera"
"1258","SDN","EMR","WHS3_41",0.121414480022527,198,9924,"WHS3_41","Diphtheria"
"1259","SDN","EMR","WHS3_43",0.00531206808984006,347,397519,"WHS3_43","Pertussis"
"1260","SDN","EMR","WHS3_45",0.0453597724872933,5200,697629,"WHS3_45","Leprosy"
"1261","SDN","EMR","WHS3_46",0.104675565074948,602,34998,"WHS3_46","Total tetanus"
"1262","SDN","EMR","WHS3_47",0.10179229405197,2764,165240,"WHS3_47","Meningitis"
"1263","SDN","EMR","WHS3_48",0.179866837496192,1938825,65596333,"WHS3_48","Malaria"
"1264","SDN","EMR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1265","SDN","EMR","WHS3_56",0.253047499486743,576,13852,"WHS3_56","Neonatal tetanus"
"1266","SDN","EMR","WHS3_57",0.0179527648858179,920,311852,"WHS3_57","Rubella"
"1267","SDN","EMR","WHS3_62",0.0428194434997144,6364,904443,"WHS3_62","Measles"
"1268","SOM","EMR","TB_tot_newrel",0.0112370373935175,32867,17321691,"TB_tot_newrel","Tuberculosis"
"1269","SOM","EMR","WHS3_40",0.568386166902573,77844,811080,"WHS3_40","Colera"
"1270","SOM","EMR","WHS3_43",0.0672787773202704,4516,397519,"WHS3_43","Pertussis"
"1271","SOM","EMR","WHS3_45",0.00348898694551179,411,697629,"WHS3_45","Leprosy"
"1272","SOM","EMR","WHS3_46",0.0483954858949734,286,34998,"WHS3_46","Total tetanus"
"1273","SOM","EMR","WHS3_48",0.00479453040933605,53106,65596333,"WHS3_48","Malaria"
"1274","SOM","EMR","WHS3_49",0.0284037701087065,8,1668,"WHS3_49","Poliomyelitis"
"1275","SOM","EMR","WHS3_56",0.153911852754802,360,13852,"WHS3_56","Neonatal tetanus"
"1276","SOM","EMR","WHS3_62",0.11410339227031,17426,904443,"WHS3_62","Measles"
"1277","SSD","EMR","TB_tot_newrel",0.00694216875334331,7217,17321691,"TB_tot_newrel","Tuberculosis"
"1278","SSD","EMR","WHS3_45",0.0429670350256493,1799,697629,"WHS3_45","Leprosy"
"1279","SSD","EMR","WHS3_48",0.257135137047392,1012307,65596333,"WHS3_48","Malaria"
"1280","SSD","EMR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1281","SSD","EMR","WHS3_50",0.615688206106984,128,3464,"WHS3_50","Yellow fever"
"1282","SSD","EMR","WHS3_56",0.0541288473505387,45,13852,"WHS3_56","Neonatal tetanus"
"1283","SSD","EMR","WHS3_62",0.0231386057160921,1256,904443,"WHS3_62","Measles"
"1284","SYR","EMR","TB_tot_newrel",0.241082420171138,11111,17321691,"TB_tot_newrel","Tuberculosis"
"1285","SYR","EMR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1286","SYR","EMR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"1287","SYR","EMR","WHS3_43",0.1692379756126,179,397519,"WHS3_43","Pertussis"
"1288","SYR","EMR","WHS3_45",0.00377117074699423,7,697629,"WHS3_45","Leprosy"
"1289","SYR","EMR","WHS3_46",0.150344481230633,14,34998,"WHS3_46","Total tetanus"
"1290","SYR","EMR","WHS3_48",0,0,65596333,"WHS3_48","Malaria"
"1291","SYR","EMR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1292","SYR","EMR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1293","SYR","EMR","WHS3_53",0.0768073417632938,384,1879019,"WHS3_53","Mumps"
"1294","SYR","EMR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"1295","SYR","EMR","WHS3_56",0.298457766259676,11,13852,"WHS3_56","Neonatal tetanus"
"1296","SYR","EMR","WHS3_57",0.0349503996559679,29,311852,"WHS3_57","Rubella"
"1297","SYR","EMR","WHS3_62",0.0253484445596975,61,904443,"WHS3_62","Measles"
"1298","TUN","EMR","TB_tot_newrel",0.0442922949235535,7538,17321691,"TB_tot_newrel","Tuberculosis"
"1299","TUN","EMR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1300","TUN","EMR","WHS3_43",0.00307245613849056,12,397519,"WHS3_43","Pertussis"
"1301","TUN","EMR","WHS3_45",0.000875364765309806,6,697629,"WHS3_45","Leprosy"
"1302","TUN","EMR","WHS3_46",0.0174489926812479,6,34998,"WHS3_46","Total tetanus"
"1303","TUN","EMR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1304","TUN","EMR","WHS3_55",0.496487679559605,2,410,"WHS3_55","Congenital Rubella Syndrome"
"1305","TUN","EMR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"1306","TUN","EMR","WHS3_57",0.43636027876074,1337,311852,"WHS3_57","Rubella"
"1307","TUN","EMR","WHS3_62",0.00146293317105262,13,904443,"WHS3_62","Measles"
"1308","YEM","EMR","TB_tot_newrel",0.0157159196441056,26114,17321691,"TB_tot_newrel","Tuberculosis"
"1309","YEM","EMR","WHS3_40",0.409280081765502,31844,811080,"WHS3_40","Colera"
"1310","YEM","EMR","WHS3_41",0.00945393126963917,9,9924,"WHS3_41","Diphtheria"
"1311","YEM","EMR","WHS3_43",0.191802273884363,7314,397519,"WHS3_43","Pertussis"
"1312","YEM","EMR","WHS3_45",0.0153163762572779,1025,697629,"WHS3_45","Leprosy"
"1313","YEM","EMR","WHS3_46",0.0479556007679923,161,34998,"WHS3_46","Total tetanus"
"1314","YEM","EMR","WHS3_48",0.0401355904688424,252553,65596333,"WHS3_48","Malaria"
"1315","YEM","EMR","WHS3_49",0.0124994423021448,2,1668,"WHS3_49","Poliomyelitis"
"1316","YEM","EMR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1317","YEM","EMR","WHS3_53",0.073420382977379,13234,1879019,"WHS3_53","Mumps"
"1318","YEM","EMR","WHS3_56",0.121163017302786,161,13852,"WHS3_56","Neonatal tetanus"
"1319","YEM","EMR","WHS3_57",0.025037442841834,749,311852,"WHS3_57","Rubella"
"1320","YEM","EMR","WHS3_62",0.0382199405181342,3316,904443,"WHS3_62","Measles"
"1321","ALB","EUR","TB_tot_newrel",0.41759692571204,1288,17321691,"TB_tot_newrel","Tuberculosis"
"1322","ALB","EUR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1323","ALB","EUR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"1324","ALB","EUR","WHS3_43",0.141277768170234,10,397519,"WHS3_43","Pertussis"
"1325","ALB","EUR","WHS3_45",0,0,697629,"WHS3_45","Leprosy"
"1326","ALB","EUR","WHS3_46",0.160468018530383,1,34998,"WHS3_46","Total tetanus"
"1327","ALB","EUR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1328","ALB","EUR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1329","ALB","EUR","WHS3_53",0.128519492159809,43,1879019,"WHS3_53","Mumps"
"1330","ALB","EUR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"1331","ALB","EUR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"1332","ALB","EUR","WHS3_57",0.0900436699544388,5,311852,"WHS3_57","Rubella"
"1333","ALB","EUR","WHS3_62",0.0620941254730959,10,904443,"WHS3_62","Measles"
"1334","AND","EUR","TB_tot_newrel",0.0936047209374373,18,17321691,"TB_tot_newrel","Tuberculosis"
"1335","AND","EUR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1336","AND","EUR","WHS3_43",0.906395279062563,4,397519,"WHS3_43","Pertussis"
"1337","AND","EUR","WHS3_45",0,0,697629,"WHS3_45","Leprosy"
"1338","AND","EUR","WHS3_46",0,0,34998,"WHS3_46","Total tetanus"
"1339","AND","EUR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1340","AND","EUR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1341","AND","EUR","WHS3_53",0,0,1879019,"WHS3_53","Mumps"
"1342","AND","EUR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"1343","AND","EUR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"1344","AND","EUR","WHS3_57",0,0,311852,"WHS3_57","Rubella"
"1345","AND","EUR","WHS3_62",0,0,904443,"WHS3_62","Measles"
"1346","ARM","EUR","TB_tot_newrel",0.442480630007099,4231,17321691,"TB_tot_newrel","Tuberculosis"
"1347","ARM","EUR","WHS3_41",0.182538622923686,1,9924,"WHS3_41","Diphtheria"
"1348","ARM","EUR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"1349","ARM","EUR","WHS3_43",0.0729127732317562,16,397519,"WHS3_43","Pertussis"
"1350","ARM","EUR","WHS3_45",0,0,697629,"WHS3_45","Leprosy"
"1351","ARM","EUR","WHS3_46",0.155281441273329,3,34998,"WHS3_46","Total tetanus"
"1352","ARM","EUR","WHS3_48",0,0,65596333,"WHS3_48","Malaria"
"1353","ARM","EUR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1354","ARM","EUR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1355","ARM","EUR","WHS3_53",0.119545171412816,124,1879019,"WHS3_53","Mumps"
"1356","ARM","EUR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"1357","ARM","EUR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"1358","ARM","EUR","WHS3_57",0.0232355514012372,4,311852,"WHS3_57","Rubella"
"1359","ARM","EUR","WHS3_62",0.00400580975007747,2,904443,"WHS3_62","Measles"
"1360","AUT","EUR","TB_tot_newrel",0.0206249194015269,1199,17321691,"TB_tot_newrel","Tuberculosis"
"1361","AUT","EUR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1362","AUT","EUR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"1363","AUT","EUR","WHS3_43",0.679099906117814,906,397519,"WHS3_43","Pertussis"
"1364","AUT","EUR","WHS3_45",0,0,697629,"WHS3_45","Leprosy"
"1365","AUT","EUR","WHS3_46",0,0,34998,"WHS3_46","Total tetanus"
"1366","AUT","EUR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1367","AUT","EUR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1368","AUT","EUR","WHS3_57",0.244599066720972,256,311852,"WHS3_57","Rubella"
"1369","AUT","EUR","WHS3_62",0.0556761077596869,169,904443,"WHS3_62","Measles"
"1370","AZE","EUR","TB_tot_newrel",0.760691048788429,20218,17321691,"TB_tot_newrel","Tuberculosis"
"1371","AZE","EUR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1372","AZE","EUR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"1373","AZE","EUR","WHS3_43",0.0770549188396895,47,397519,"WHS3_43","Pertussis"
"1374","AZE","EUR","WHS3_45",0,0,697629,"WHS3_45","Leprosy"
"1375","AZE","EUR","WHS3_46",0,0,34998,"WHS3_46","Total tetanus"
"1376","AZE","EUR","WHS3_48",0.00131145915734603,132,65596333,"WHS3_48","Malaria"
"1377","AZE","EUR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1378","AZE","EUR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1379","AZE","EUR","WHS3_51",0,0,142,"WHS3_51","H5N1"
"1380","AZE","EUR","WHS3_53",0.158852738846689,458,1879019,"WHS3_53","Mumps"
"1381","AZE","EUR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"1382","AZE","EUR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"1383","AZE","EUR","WHS3_57",0.00208983436784624,1,311852,"WHS3_57","Rubella"
"1384","AZE","EUR","WHS3_62",0,0,904443,"WHS3_62","Measles"
"1385","BEL","EUR","TB_tot_newrel",0.0616182960059873,1620,17321691,"TB_tot_newrel","Tuberculosis"
"1386","BEL","EUR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1387","BEL","EUR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"1388","BEL","EUR","WHS3_43",0.391146157612794,236,397519,"WHS3_43","Pertussis"
"1389","BEL","EUR","WHS3_46",0.0376505847375493,2,34998,"WHS3_46","Total tetanus"
"1390","BEL","EUR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1391","BEL","EUR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1392","BEL","EUR","WHS3_53",0.0368165495632824,105,1879019,"WHS3_53","Mumps"
"1393","BEL","EUR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"1394","BEL","EUR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"1395","BEL","EUR","WHS3_62",0.472768412080387,649,904443,"WHS3_62","Measles"
"1396","BGR","EUR","TB_tot_newrel",0.0141282640086839,7267,17321691,"TB_tot_newrel","Tuberculosis"
"1397","BGR","EUR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1398","BGR","EUR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"1399","BGR","EUR","WHS3_43",0.0297353567846733,351,397519,"WHS3_43","Pertussis"
"1400","BGR","EUR","WHS3_46",0.00577340404491321,6,34998,"WHS3_46","Total tetanus"
"1401","BGR","EUR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1402","BGR","EUR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1403","BGR","EUR","WHS3_53",0.0280841803617551,1567,1879019,"WHS3_53","Mumps"
"1404","BGR","EUR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"1405","BGR","EUR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"1406","BGR","EUR","WHS3_57",0.0133905088261527,124,311852,"WHS3_57","Rubella"
"1407","BGR","EUR","WHS3_62",0.908888285973822,24410,904443,"WHS3_62","Measles"
"1408","BIH","EUR","TB_tot_newrel",0.0158516060036092,4406,17321691,"TB_tot_newrel","Tuberculosis"
"1409","BIH","EUR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1410","BIH","EUR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"1411","BIH","EUR","WHS3_43",0.0133253951969264,85,397519,"WHS3_43","Pertussis"
"1412","BIH","EUR","WHS3_45",0,0,697629,"WHS3_45","Leprosy"
"1413","BIH","EUR","WHS3_46",0.00356127763488131,2,34998,"WHS3_46","Total tetanus"
"1414","BIH","EUR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1415","BIH","EUR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1416","BIH","EUR","WHS3_53",0.294908537850416,8892,1879019,"WHS3_53","Mumps"
"1417","BIH","EUR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"1418","BIH","EUR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"1419","BIH","EUR","WHS3_57",0.667047655608579,3338,311852,"WHS3_57","Rubella"
"1420","BIH","EUR","WHS3_62",0.00530552770558751,77,904443,"WHS3_62","Measles"
"1421","BLR","EUR","TB_tot_newrel",0.339598166671155,14950,17321691,"TB_tot_newrel","Tuberculosis"
"1422","BLR","EUR","WHS3_41",0.158594333853521,4,9924,"WHS3_41","Diphtheria"
"1423","BLR","EUR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"1424","BLR","EUR","WHS3_43",0.352376175869451,356,397519,"WHS3_43","Pertussis"
"1425","BLR","EUR","WHS3_45",0,0,697629,"WHS3_45","Leprosy"
"1426","BLR","EUR","WHS3_46",0.0337281452332063,3,34998,"WHS3_46","Total tetanus"
"1427","BLR","EUR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1428","BLR","EUR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1429","BLR","EUR","WHS3_53",0.0644961775402485,308,1879019,"WHS3_53","Mumps"
"1430","BLR","EUR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"1431","BLR","EUR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"1432","BLR","EUR","WHS3_57",0.0290197544754674,23,311852,"WHS3_57","Rubella"
"1433","BLR","EUR","WHS3_62",0.022187246356951,51,904443,"WHS3_62","Measles"
"1434","CHE","EUR","TB_tot_newrel",0.00268534808930248,1035,17321691,"TB_tot_newrel","Tuberculosis"
"1435","CHE","EUR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1436","CHE","EUR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"1437","CHE","EUR","WHS3_43",0.847918085664341,7500,397519,"WHS3_43","Pertussis"
"1438","CHE","EUR","WHS3_46",0.00642062497847883,5,34998,"WHS3_46","Total tetanus"
"1439","CHE","EUR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1440","CHE","EUR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1441","CHE","EUR","WHS3_53",0.0526189328147256,2200,1879019,"WHS3_53","Mumps"
"1442","CHE","EUR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"1443","CHE","EUR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"1444","CHE","EUR","WHS3_57",0.00807030632981089,56,311852,"WHS3_57","Rubella"
"1445","CHE","EUR","WHS3_62",0.082286702123341,1656,904443,"WHS3_62","Measles"
"1446","CYP","EUR","TB_tot_newrel",0.0825184360672744,76,17321691,"TB_tot_newrel","Tuberculosis"
"1447","CYP","EUR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1448","CYP","EUR","WHS3_43",0.473118349245598,10,397519,"WHS3_43","Pertussis"
"1449","CYP","EUR","WHS3_45",0,0,697629,"WHS3_45","Leprosy"
"1450","CYP","EUR","WHS3_46",0,0,34998,"WHS3_46","Total tetanus"
"1451","CYP","EUR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1452","CYP","EUR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1453","CYP","EUR","WHS3_53",0.0700639392957881,7,1879019,"WHS3_53","Mumps"
"1454","CYP","EUR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"1455","CYP","EUR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"1456","CYP","EUR","WHS3_57",0,0,311852,"WHS3_57","Rubella"
"1457","CYP","EUR","WHS3_62",0.37429927539134,18,904443,"WHS3_62","Measles"
"1458","CZE","EUR","TB_tot_newrel",0.00739407454424464,1265,17321691,"TB_tot_newrel","Tuberculosis"
"1459","CZE","EUR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1460","CZE","EUR","WHS3_42",0.00432606954408562,1,23404,"WHS3_42","Japanese encephalitis"
"1461","CZE","EUR","WHS3_43",0.494623698455149,1942,397519,"WHS3_43","Pertussis"
"1462","CZE","EUR","WHS3_45",0,0,697629,"WHS3_45","Leprosy"
"1463","CZE","EUR","WHS3_46",0,0,34998,"WHS3_46","Total tetanus"
"1464","CZE","EUR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1465","CZE","EUR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1466","CZE","EUR","WHS3_53",0.232236075972702,4310,1879019,"WHS3_53","Mumps"
"1467","CZE","EUR","WHS3_55",0.246944711243365,1,410,"WHS3_55","Congenital Rubella Syndrome"
"1468","CZE","EUR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"1469","CZE","EUR","WHS3_57",0.0120125933762229,37,311852,"WHS3_57","Rubella"
"1470","CZE","EUR","WHS3_62",0.00246277686423042,22,904443,"WHS3_62","Measles"
"1471","DEU","EUR","TB_tot_newrel",0.059521205787554,10711,17321691,"TB_tot_newrel","Tuberculosis"
"1472","DEU","EUR","WHS3_40",0.000474709898012159,4,811080,"WHS3_40","Colera"
"1473","DEU","EUR","WHS3_41",0.155190529657276,16,9924,"WHS3_41","Diphtheria"
"1474","DEU","EUR","WHS3_45",0.000137977242947076,1,697629,"WHS3_45","Leprosy"
"1475","DEU","EUR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1476","DEU","EUR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1477","DEU","EUR","WHS3_55",0.469545980585003,2,410,"WHS3_55","Congenital Rubella Syndrome"
"1478","DEU","EUR","WHS3_62",0.315129596829208,2961,904443,"WHS3_62","Measles"
"1479","DNK","EUR","TB_tot_newrel",0.0464647254001344,607,17321691,"TB_tot_newrel","Tuberculosis"
"1480","DNK","EUR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1481","DNK","EUR","WHS3_43",0.770511383700094,231,397519,"WHS3_43","Pertussis"
"1482","DNK","EUR","WHS3_46",0,0,34998,"WHS3_46","Total tetanus"
"1483","DNK","EUR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1484","DNK","EUR","WHS3_53",0.0437507486289868,62,1879019,"WHS3_53","Mumps"
"1485","DNK","EUR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"1486","DNK","EUR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"1487","DNK","EUR","WHS3_57",0,0,311852,"WHS3_57","Rubella"
"1488","DNK","EUR","WHS3_62",0.139273142270785,95,904443,"WHS3_62","Measles"
"1489","ESP","EUR","TB_tot_newrel",0.0405806163258886,19108,17321691,"TB_tot_newrel","Tuberculosis"
"1490","ESP","EUR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1491","ESP","EUR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"1492","ESP","EUR","WHS3_43",0.390524471018124,4220,397519,"WHS3_43","Pertussis"
"1493","ESP","EUR","WHS3_45",0.00142374735927847,27,697629,"WHS3_45","Leprosy"
"1494","ESP","EUR","WHS3_46",0.0262778890673668,25,34998,"WHS3_46","Total tetanus"
"1495","ESP","EUR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1496","ESP","EUR","WHS3_50",0.010619787085216,1,3464,"WHS3_50","Yellow fever"
"1497","ESP","EUR","WHS3_53",0.175573158126592,8968,1879019,"WHS3_53","Mumps"
"1498","ESP","EUR","WHS3_55",0.17944849982043,2,410,"WHS3_55","Congenital Rubella Syndrome"
"1499","ESP","EUR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"1500","ESP","EUR","WHS3_57",0.00695980659199908,59,311852,"WHS3_57","Rubella"
"1501","ESP","EUR","WHS3_62",0.168592024605105,4145,904443,"WHS3_62","Measles"
"1502","EST","EUR","TB_tot_newrel",0.00877844970681938,940,17321691,"TB_tot_newrel","Tuberculosis"
"1503","EST","EUR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1504","EST","EUR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"1505","EST","EUR","WHS3_43",0.977451844694161,2402,397519,"WHS3_43","Pertussis"
"1506","EST","EUR","WHS3_45",0,0,697629,"WHS3_45","Leprosy"
"1507","EST","EUR","WHS3_46",0.00924415092902366,2,34998,"WHS3_46","Total tetanus"
"1508","EST","EUR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1509","EST","EUR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1510","EST","EUR","WHS3_53",0.00275485703307073,32,1879019,"WHS3_53","Mumps"
"1511","EST","EUR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"1512","EST","EUR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"1513","EST","EUR","WHS3_57",0.000518718485393665,1,311852,"WHS3_57","Rubella"
"1514","EST","EUR","WHS3_62",0.00125197915153182,7,904443,"WHS3_62","Measles"
"1515","FIN","EUR","TB_tot_newrel",0.0120714409669,1143,17321691,"TB_tot_newrel","Tuberculosis"
"1516","FIN","EUR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1517","FIN","EUR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"1518","FIN","EUR","WHS3_43",0.532909962998289,1158,397519,"WHS3_43","Pertussis"
"1519","FIN","EUR","WHS3_45",0,0,697629,"WHS3_45","Leprosy"
"1520","FIN","EUR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1521","FIN","EUR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1522","FIN","EUR","WHS3_53",0.000778864638831128,8,1879019,"WHS3_53","Mumps"
"1523","FIN","EUR","WHS3_55",0.446189467924337,1,410,"WHS3_55","Congenital Rubella Syndrome"
"1524","FIN","EUR","WHS3_57",0.00117323398181816,2,311852,"WHS3_57","Rubella"
"1525","FIN","EUR","WHS3_62",0.00687702948982441,34,904443,"WHS3_62","Measles"
"1526","FRA","EUR","TB_tot_newrel",0.013014434626013,5642,17321691,"TB_tot_newrel","Tuberculosis"
"1527","FRA","EUR","WHS3_40",9.8525537895109e-05,2,811080,"WHS3_40","Colera"
"1528","FRA","EUR","WHS3_41",0,0,9924,"WHS3_41","Diphtheria"
"1529","FRA","EUR","WHS3_46",0.0353916636887096,31,34998,"WHS3_46","Total tetanus"
"1530","FRA","EUR","WHS3_49",0,0,1668,"WHS3_49","Poliomyelitis"
"1531","FRA","EUR","WHS3_50",0,0,3464,"WHS3_50","Yellow fever"
"1532","FRA","EUR","WHS3_55",0,0,410,"WHS3_55","Congenital Rubella Syndrome"
"1533","FRA","EUR","WHS3_56",0,0,13852,"WHS3_56","Neonatal tetanus"
"1534","FRA","EUR","WHS3_62",0.951495376147382,21538,904443,"WHS3_62","Measles"
"1535","GBR","EUR","TB_tot_newrel",0.0552213617771019,22077,17321691,"TB_tot_newrel","Tuberculosis"
"1536","GBR","EUR","WHS3_40",0.00256409957394387,48,811080,"WHS3_40","Colera"
"1537","GBR","EUR","WHS3_41",0.0218293392536863,5,9924,"WHS3_41","Diphtheria"
"1538","GBR","EUR","WHS3_42",0,0,23404,"WHS3_42","Japanese encephalitis"
"1539","GBR","EUR","WHS3_43",0.284145303091722,2607,397519,"WHS3_43","Pertussis"
"1540","GBR","EUR","WHS3_45",0.000745270724996522,12,697629,"WHS3_45","Leprosy"
